OrderItemNo,Cost,Quantity,OrderID,MedicineID
6378,29.72,8,1292,437
6379,95.09,3,1292,832
6380,597.18,5,1293,186
6381,669.51,4,1293,480
6382,45.7,8,1293,693
6383,78.46,1,1293,233
6384,75.44,4,1293,23
6385,52.03,9,1293,293
6386,882.48,8,1293,852
6387,33.74,4,1293,37
6388,63.26,4,1293,955
6389,33.4,10,1294,677
6390,17.93,7,1294,673
6391,508.98,3,1294,672
6392,29.77,6,1294,818
6393,46.62,5,1294,489
6394,24.58,5,1294,280
6395,66.82,7,1294,261
6396,55.42,6,1295,411
6397,63.99,4,1295,39
6398,54.07,9,1296,533
6399,43.4,4,1297,274
6400,28.8,6,1297,697
6401,96.31,10,1297,166
6402,58.07,3,1298,920
6403,61.71,8,1298,797
6404,61.51,6,1299,267
6405,69.92,6,1299,653
6406,28.98,3,1299,485
6407,62.79,3,1299,896
6408,38.82,8,1299,201
6409,37.83,9,1300,111
6410,465.75,7,1300,168
6411,61.05,1,1300,419
6412,57.26,10,1300,771
6413,21.17,2,1300,681
6414,99.1,7,1301,392
6415,70.15,4,1301,580
6416,12.55,6,1302,561
6417,55.68,1,1302,443
6418,35.03,8,1302,473
6419,98.25,4,1302,887
6420,780.32,5,1302,84
6421,40.33,7,1302,290
6422,12.9,6,1302,971
6423,136.07,2,1303,228
6424,714.26,5,1303,468
6425,39.67,10,1303,745
6426,89.79,5,1303,727
6427,72.42,10,1303,302
6428,43.51,3,1303,262
6429,96.93,2,1304,59
6430,96.31,1,1304,166
6431,37.28,2,1304,321
6432,15.86,1,1304,470
6433,58.71,3,1304,215
6434,48.14,2,1304,308
6435,60.42,2,1304,659
6436,76.99,1,1304,803
6437,177.25,2,1305,390
6438,898.68,4,1305,984
6439,44.93,1,1305,130
6440,34.53,10,1305,617
6441,339.27,9,1305,492
6442,82.82,5,1305,802
6443,60.42,5,1305,659
6444,64.01,6,1305,52
6445,37.58,5,1305,676
6446,83.58,9,1305,99
6447,61.83,12,1306,970
6448,56.89,3,1307,405
6449,59.31,2,1307,821
6450,899.35,8,1307,24
6451,98.84,9,1308,865
6452,29.39,9,1309,95
6453,95.36,3,1310,841
6454,24.85,6,1310,429
6455,88.41,7,1311,782
6456,15.81,10,1311,641
6457,49.16,6,1311,903
6458,98.84,1,1311,865
6459,58.07,1,1311,920
6460,48.14,7,1311,308
6461,65.69,10,1311,514
6462,14.99,9,1312,770
6463,42.09,8,1313,232
6464,62.99,9,1313,442
6465,28.98,2,1313,485
6466,920.32,2,1313,66
6467,95.09,3,1313,832
6468,44.96,9,1313,609
6469,15.1,9,1314,10
6470,51.01,7,1314,197
6471,74.69,6,1314,250
6472,33.73,1,1315,974
6473,353.92,8,1315,846
6474,10.44,9,1315,731
6475,135.44,10,1315,714
6476,60.58,2,1315,70
6477,20.74,10,1315,304
6478,95.09,2,1315,832
6479,20.51,3,1315,361
6480,561.12,5,1315,426
6481,47.86,2,1315,511
6482,60.42,2,1316,659
6483,56.89,1,1316,405
6484,95.72,7,1316,183
6485,79.57,4,1316,487
6486,845.2,9,1316,342
6487,111.41,3,1316,78
6488,99.04,2,1316,986
6489,19.24,1,1316,788
6490,98.71,10,1317,901
6491,25.91,4,1317,833
6492,53.71,5,1317,779
6493,59.94,6,1317,247
6494,86.13,6,1317,406
6495,62.39,5,1317,483
6496,61.05,1,1317,419
6497,715.96,2,1318,324
6498,31.42,7,1319,86
6499,83.39,7,1319,577
6500,46,4,1319,860
6501,87.88,2,1319,242
6502,79.57,8,1319,487
6503,756.82,9,1319,174
6504,75.44,2,1319,23
6505,74.28,7,1320,748
6506,45.7,3,1320,693
6507,73.59,5,1320,93
6508,57.14,3,1321,433
6509,73.27,6,1321,539
6510,70.86,1,1321,430
6511,264.46,5,1321,996
6512,84.85,5,1322,715
6513,18.14,3,1322,113
6514,74.47,6,1322,333
6515,24.04,5,1322,854
6516,32.38,8,1322,957
6517,48.14,7,1322,308
6518,89.79,3,1322,727
6519,73.27,2,1322,539
6520,56.73,7,1322,742
6521,28.25,4,1322,922
6522,44.93,9,1323,130
6523,14.42,8,1323,548
6524,64.01,10,1323,52
6525,52.6,1,1323,115
6526,57.26,5,1324,771
6527,39.67,10,1324,745
6528,635.8,8,1324,648
6529,82.45,4,1324,319
6530,93.53,9,1324,869
6531,55.68,5,1325,443
6532,47.66,9,1325,625
6533,845.2,8,1325,342
6534,247.89,6,1325,588
6535,63.87,8,1325,13
6536,88.12,9,1325,587
6537,82.43,6,1325,398
6538,67.47,3,1326,248
6539,43.51,8,1326,262
6540,72.41,6,1326,883
6541,928.3,10,1326,708
6542,639.87,8,1326,570
6543,984.25,7,1326,360
6544,94.81,3,1326,415
6545,52.14,5,1326,847
6546,15.86,4,1326,470
6547,904.77,8,1327,126
6548,11.52,7,1327,177
6549,74.69,3,1327,250
6550,78.14,9,1327,155
6551,43.02,8,1327,264
6552,70.15,4,1327,580
6553,60.45,4,1327,117
6554,28.96,7,1327,77
6555,47.66,6,1328,625
6556,41.08,1,1328,45
6557,29.39,10,1328,95
6558,25.75,6,1328,634
6559,59.31,6,1328,821
6560,58.82,3,1328,466
6561,74.88,10,1328,965
6562,48.74,19,1329,25
6563,228.79,8,1330,576
6564,97.82,1,1331,975
6565,19.24,10,1332,788
6566,25.91,5,1332,833
6567,53.71,3,1332,568
6568,28.53,7,1332,169
6569,13.01,2,1332,164
6570,97.37,3,1333,259
6571,46,6,1333,860
6572,58.82,2,1333,466
6573,812.49,1,1333,108
6574,72.91,5,1333,257
6575,42.54,1,1333,176
6576,61.05,2,1334,419
6577,10.44,4,1334,731
6578,24.58,10,1334,280
6579,567.62,5,1334,720
6580,33.91,8,1334,303
6581,75.97,5,1334,823
6582,88.41,4,1334,782
6583,78.46,8,1334,233
6584,83.97,8,1335,244
6585,35.35,6,1336,389
6586,60.66,4,1336,34
6587,486.17,1,1336,408
6588,96.89,8,1336,5
6589,86.06,6,1336,219
6590,83.58,7,1336,99
6591,97.14,1,1336,753
6592,62.6,4,1336,669
6593,71.38,7,1336,809
6594,26.31,9,1336,299
6595,50.13,1,1337,235
6596,14.72,6,1337,674
6597,53.86,7,1338,953
6598,26.22,1,1338,536
6599,57.34,2,1338,627
6600,69.93,3,1338,374
6601,90.09,6,1338,266
6602,87.16,9,1338,680
6603,57.81,3,1338,520
6604,15.81,10,1338,641
6605,87.44,7,1339,862
6606,66.67,7,1339,899
6607,639.87,9,1339,570
6608,28.25,1,1339,922
6609,70.15,3,1339,580
6610,46.74,8,1339,275
6611,68.38,5,1339,375
6612,29.41,9,1339,399
6613,86.13,3,1339,406
6614,10.13,1,1339,447
6615,33.64,2,1340,542
6616,16.17,8,1340,478
6617,51.73,6,1340,994
6618,20.06,8,1340,613
6619,67.47,7,1341,422
6620,178,3,1342,366
6621,81.87,5,1342,663
6622,41.44,8,1342,383
6623,59.45,4,1342,983
6624,96.89,6,1342,5
6625,45.85,8,1342,388
6626,36.15,4,1342,47
6627,27,1,1342,559
6628,882.48,9,1342,852
6629,57.14,6,1343,433
6630,54.8,1,1343,772
6631,74.47,5,1343,333
6632,36.15,1,1343,47
6633,21.17,10,1343,681
6634,45.7,9,1343,693
6635,525.91,1,1343,504
6636,14.72,7,1343,674
6637,24.26,8,1343,32
6638,35.48,9,1343,937
6639,30.29,9,1344,334
6640,69.61,4,1345,700
6641,75.44,4,1345,23
6642,58.82,6,1345,391
6643,71.89,5,1345,159
6644,51.01,7,1346,197
6645,92.14,1,1346,9
6646,50.74,3,1346,806
6647,38.68,5,1346,886
6648,899.35,2,1346,24
6649,240.11,1,1346,510
6650,87.88,2,1346,242
6651,353.22,8,1346,834
6652,80.41,6,1346,202
6653,56.73,7,1346,742
6654,898.68,8,1347,984
6655,82.45,3,1347,319
6656,69.91,6,1348,64
6657,25.75,8,1348,634
6658,41.08,7,1349,45
6659,57.74,1,1349,889
6660,69.92,9,1349,653
6661,33.73,8,1349,974
6662,23.12,10,1349,286
6663,55.89,4,1349,694
6664,32.97,5,1350,591
6665,60.58,8,1351,70
6666,52.14,2,1351,847
6667,20.88,5,1351,256
6668,264.46,8,1351,996
6669,46,1,1351,860
6670,136.07,7,1351,198
6671,61.83,8,1351,970
6672,45.85,1,1351,388
6673,59.38,9,1352,412
6674,10.12,10,1352,104
6675,33.91,10,1352,303
6676,33.64,8,1352,542
6677,88.12,3,1353,587
6678,87.88,7,1353,242
6679,58.14,6,1353,310
6680,515.61,2,1353,42
6681,135.44,4,1353,714
6682,91.71,5,1353,878
6683,816.77,4,1354,636
6684,71.33,10,1355,933
6685,68.07,4,1356,946
6686,45.7,9,1356,693
6687,26.22,3,1356,536
6688,28.53,3,1356,169
6689,94.66,9,1356,611
6690,56.52,6,1356,544
6691,656.79,4,1356,612
6692,10.44,8,1356,731
6693,97.39,6,1356,893
6694,86.18,10,1357,555
6695,78.46,10,1357,233
6696,72.45,13,1358,652
6697,98.71,13,1359,901
6698,596.95,2,1360,702
6699,61.79,2,1360,626
6700,86.13,5,1360,406
6701,56.3,4,1360,315
6702,49.16,6,1360,903
6703,99.19,8,1360,229
6704,86.13,10,1360,406
6705,33.66,2,1360,469
6706,10.12,9,1361,104
6707,70.54,4,1361,699
6708,34.2,8,1362,647
6709,55.89,4,1363,694
6710,26.31,3,1363,299
6711,50.99,6,1363,196
6712,234.92,8,1363,924
6713,12.31,4,1363,755
6714,93.67,6,1363,843
6715,20.74,6,1363,304
6716,95.72,5,1363,183
6717,209.99,7,1363,936
6718,82.43,1,1363,398
6719,29.37,18,1364,530
6720,17.23,6,1365,856
6721,33.64,10,1365,542
6722,92.69,4,1365,122
6723,93.67,4,1365,843
6724,67.93,2,1365,752
6725,12.61,6,1365,879
6726,240.11,8,1365,510
6727,71,7,1365,153
6728,83.58,7,1365,99
6729,70.54,7,1366,699
6730,90.78,4,1366,871
6731,51.81,9,1366,746
6732,83.24,8,1366,208
6733,58.82,2,1366,391
6734,25.75,1,1366,962
6735,86.69,6,1366,637
6736,53.71,5,1366,779
6737,58.82,10,1366,466
6738,339.27,1,1367,492
6739,49.35,4,1367,281
6740,33.4,1,1367,677
6741,50.9,1,1367,992
6742,17.23,3,1367,856
6743,34.84,6,1367,812
6744,372.46,7,1367,552
6745,712.56,1,1367,876
6746,87.8,5,1368,322
6747,62.79,14,1369,896
6748,58.42,8,1370,21
6749,72.1,9,1370,825
6750,845.2,1,1370,342
6751,17.23,9,1370,856
6752,58.71,1,1370,215
6753,94.93,5,1370,477
6754,176.89,2,1370,444
6755,63.26,2,1371,955
6756,669.51,8,1371,480
6757,972.71,5,1371,486
6758,89.62,10,1371,393
6759,38.12,5,1371,152
6760,150.49,5,1371,972
6761,95.34,7,1371,382
6762,61.51,3,1372,267
6763,39.52,3,1372,767
6764,57.41,10,1373,335
6765,353.92,6,1373,846
6766,66.82,6,1373,261
6767,55.89,1,1373,694
6768,80.41,5,1373,202
6769,44.93,4,1374,130
6770,92.69,6,1374,122
6771,28.8,2,1374,697
6772,39.45,6,1374,220
6773,26.22,5,1374,536
6774,72.91,6,1374,257
6775,491.62,10,1374,192
6776,67.89,6,1374,317
6777,247.89,8,1374,588
6778,83.72,16,1375,791
6779,94.56,8,1376,236
6780,96.03,10,1376,287
6781,75.24,7,1376,776
6782,48.76,7,1376,598
6783,74.88,8,1376,965
6784,89.62,9,1376,393
6785,61.05,5,1376,419
6786,71.33,7,1376,933
6787,27,9,1376,559
6788,93.53,2,1376,869
6789,93,8,1377,938
6790,71.38,7,1377,809
6791,70.98,8,1377,301
6792,178,3,1377,366
6793,255.2,2,1377,96
6794,339.27,3,1377,492
6795,38.71,3,1377,874
6796,12.71,1,1378,766
6797,68.07,1,1378,946
6798,63.44,2,1378,758
6799,40.04,1,1378,479
6800,38,3,1378,667
6801,42.09,7,1378,232
6802,790.43,9,1378,882
6803,120.09,10,1378,396
6804,50.66,10,1378,193
6805,240.11,4,1378,510
6806,34.05,8,1379,967
6807,932.52,4,1379,180
6808,61.75,9,1379,189
6809,74.47,6,1379,333
6810,19.36,7,1379,268
6811,29.41,6,1379,399
6812,37.81,6,1380,2
6813,491.62,8,1380,192
6814,240.11,6,1380,510
6815,29.77,6,1380,818
6816,669.51,9,1380,480
6817,28.8,1,1380,697
6818,756.82,2,1380,174
6819,95.72,2,1380,183
6820,12.82,10,1380,596
6821,14.99,9,1381,770
6822,49.27,8,1382,397
6823,59.45,8,1382,983
6824,37.81,1,1382,2
6825,86.18,3,1382,555
6826,56.17,10,1382,316
6827,93.53,6,1382,869
6828,71.53,1,1382,158
6829,59.21,5,1383,51
6830,71.33,10,1383,933
6831,44.93,3,1383,130
6832,37.58,10,1383,676
6833,37.83,2,1383,111
6834,49.16,4,1384,903
6835,67.47,4,1384,248
6836,90.31,3,1384,880
6837,80.41,6,1384,202
6838,204.75,7,1384,252
6839,321.61,2,1385,930
6840,65.69,10,1385,514
6841,47.44,6,1385,464
6842,81.87,5,1385,663
6843,264.46,7,1385,996
6844,70.54,5,1385,699
6845,14.19,2,1385,670
6846,76.51,10,1385,838
6847,79.57,7,1386,487
6848,24.5,1,1386,683
6849,71,5,1386,153
6850,26.46,2,1386,773
6851,66.08,7,1386,935
6852,24.5,5,1386,683
6853,12.71,7,1386,766
6854,31.42,10,1386,86
6855,349.58,6,1387,288
6856,100.72,4,1387,666
6857,30.27,6,1388,358
6858,93,5,1388,938
6859,34.75,1,1388,778
6860,12.82,20,1389,596
6861,74.19,13,1390,645
6862,61.05,8,1391,419
6863,21.17,9,1391,681
6864,57.14,6,1391,433
6865,97.39,1,1391,893
6866,89.79,5,1391,727
6867,79.57,2,1391,487
6868,40.04,2,1391,479
6869,33.73,1,1391,974
6870,49.35,1,1391,281
6871,20.51,9,1392,361
6872,561.12,7,1392,426
6873,23.28,9,1392,283
6874,74.19,10,1392,645
6875,51.01,8,1392,197
6876,72.41,6,1392,883
6877,114.72,4,1392,384
6878,14.76,1,1392,989
6879,49.16,10,1392,903
6880,35.35,8,1392,389
6881,21.17,8,1393,681
6882,76.49,4,1393,905
6883,66.54,3,1393,950
6884,46.94,5,1393,125
6885,60.58,6,1393,70
6886,12.38,4,1393,400
6887,98.84,1,1393,865
6888,44.96,4,1394,609
6889,41.44,1,1394,383
6890,21.21,2,1395,785
6891,14.91,6,1395,719
6892,34.75,8,1395,778
6893,80.41,7,1395,109
6894,10.13,7,1396,932
6895,714.26,4,1397,468
6896,56.73,6,1397,742
6897,690.96,2,1397,732
6898,71.38,10,1397,809
6899,99.89,10,1398,668
6900,71.12,4,1399,655
6901,66.82,7,1399,261
6902,61.51,10,1399,267
6903,26.8,4,1399,763
6904,62.6,10,1399,669
6905,97.26,8,1399,716
6906,55.89,7,1399,764
6907,92.69,2,1399,122
6908,80.41,1,1400,202
6909,91.71,5,1400,878
6910,62.99,7,1400,442
6911,14.19,7,1400,670
6912,32.76,8,1400,81
6913,59.31,3,1400,821
6914,26.22,5,1400,536
6915,73.59,4,1400,93
6916,58.82,6,1400,466
6917,867.06,5,1401,864
6918,48.44,9,1401,794
6919,33.4,6,1401,677
6920,83.58,8,1401,99
6921,95.34,9,1402,382
6922,28.8,7,1402,697
6923,58.14,7,1402,310
6924,24.58,9,1402,280
6925,856.51,4,1403,60
6926,37.27,6,1403,610
6927,36.22,8,1403,323
6928,597.18,5,1403,186
6929,96.96,3,1403,118
6930,177.25,8,1404,390
6931,25.59,1,1404,590
6932,321.61,5,1404,930
6933,867.06,8,1404,864
6934,58.14,7,1404,310
6935,10.12,10,1404,104
6936,17.23,2,1404,856
6937,845.2,2,1404,342
6938,49.65,7,1404,499
6939,98.14,8,1404,740
6940,51.08,3,1405,35
6941,75.24,3,1406,776
6942,47.66,2,1406,625
6943,52.31,10,1406,643
6944,26.95,4,1406,73
6945,74.88,9,1406,965
6946,41.44,5,1406,383
6947,10.44,10,1406,731
6948,21.17,7,1406,681
6949,928.3,10,1406,708
6950,99.19,8,1406,229
6951,63.26,7,1407,955
6952,58.43,4,1407,560
6953,38.51,10,1407,188
6954,23.36,2,1407,359
6955,50.9,8,1407,992
6956,29.77,10,1407,818
6957,50.74,9,1407,806
6958,30.27,1,1407,358
6959,53.71,3,1408,779
6960,65.75,5,1408,207
6961,268.09,2,1408,894
6962,495.23,6,1409,678
6963,68.07,1,1409,946
6964,97.14,5,1409,753
6965,44.62,3,1409,861
6966,10.13,12,1410,447
6967,36.67,3,1411,269
6968,972.71,10,1411,486
6969,30.27,1,1411,358
6970,26.46,7,1412,773
6971,932.52,8,1412,180
6972,84.59,5,1412,352
6973,39.67,5,1413,745
6974,46.94,1,1413,125
6975,23.26,10,1413,538
6976,96.84,8,1413,801
6977,50.74,4,1413,806
6978,99.1,9,1413,392
6979,87.8,6,1414,322
6980,87.94,4,1414,623
6981,89.17,10,1414,991
6982,56.89,9,1414,405
6983,444.59,5,1414,870
6984,74.47,4,1415,333
6985,37.78,8,1415,371
6986,36.67,1,1416,269
6987,29.71,10,1416,278
6988,150.49,10,1416,972
6989,247.89,6,1416,588
6990,58.97,3,1416,203
6991,525.91,10,1416,504
6992,63.44,4,1417,758
6993,23.81,5,1417,394
6994,37.28,5,1417,321
6995,60.66,2,1417,34
6996,56.73,1,1417,742
6997,48.14,4,1417,308
6998,55.32,6,1418,297
6999,14.42,8,1418,548
7000,95.34,8,1418,382
7001,865.95,10,1418,684
7002,26.46,3,1418,773
7003,812.49,6,1418,108
7004,34,9,1418,527
7005,596.95,1,1419,702
7006,37.27,9,1419,610
7007,76.56,6,1419,103
7008,35.81,9,1419,679
7009,33.74,5,1419,223
7010,44.96,5,1419,609
7011,20.94,2,1419,584
7012,150.49,2,1419,972
7013,89.17,9,1419,991
7014,50.99,2,1420,196
7015,34,10,1420,527
7016,87.8,9,1421,322
7017,95.09,10,1421,832
7018,82.45,3,1421,319
7019,20.74,3,1421,304
7020,63.44,10,1421,758
7021,86.69,6,1421,637
7022,68.99,9,1421,848
7023,75.24,9,1422,776
7024,62.79,3,1422,896
7025,96.93,8,1422,59
7026,25.59,2,1422,590
7027,845.2,10,1422,342
7028,41.08,10,1422,45
7029,83.75,1,1423,741
7030,52.6,6,1424,115
7031,94.66,4,1424,611
7032,34.84,2,1424,812
7033,56.27,5,1424,491
7034,45.65,3,1425,227
7035,597.18,3,1426,186
7036,29.41,2,1426,399
7037,53.85,5,1426,718
7038,41.49,9,1426,567
7039,51.73,6,1426,994
7040,15.38,3,1427,497
7041,23.81,10,1427,394
7042,72.41,8,1427,883
7043,52.06,8,1427,239
7044,72.91,8,1427,257
7045,69.92,6,1427,653
7046,29.37,7,1427,530
7047,51.01,3,1428,197
7048,508.98,1,1428,672
7049,5.63,8,1428,354
7050,669.51,3,1428,480
7051,19.36,8,1428,268
7052,12.55,1,1428,561
7053,20.36,6,1428,214
7054,812.49,3,1428,108
7055,89.62,8,1428,393
7056,55.89,3,1429,764
7057,70.54,1,1429,699
7058,69.61,10,1429,700
7059,50.22,6,1429,739
7060,37.78,7,1429,371
7061,86.06,5,1429,219
7062,86.18,4,1430,555
7063,14.99,9,1431,770
7064,178,3,1432,366
7065,58.43,5,1432,560
7066,59.94,10,1432,247
7067,96.03,8,1432,287
7068,94.93,7,1432,477
7069,45.72,8,1433,595
7070,56.89,7,1434,405
7071,72.1,1,1434,825
7072,36.67,7,1434,269
7073,96.03,6,1434,287
7074,69.91,10,1434,64
7075,41.08,2,1434,45
7076,714.26,6,1434,468
7077,82.43,6,1435,398
7078,19.24,6,1435,788
7079,27,10,1435,559
7080,57.34,5,1436,627
7081,51.88,9,1437,212
7082,56.27,6,1438,491
7083,20.36,7,1438,214
7084,44.96,6,1438,609
7085,784.4,9,1438,624
7086,61.05,3,1439,419
7087,904.77,4,1439,126
7088,964.03,7,1439,210
7089,47.86,8,1439,511
7090,78.46,6,1440,233
7091,56.52,9,1440,544
7092,81.44,6,1440,434
7093,29.16,9,1440,592
7094,97.39,9,1440,893
7095,15.38,10,1440,497
7096,84.93,1,1440,743
7097,71.12,4,1440,655
7098,234.92,19,1441,924
7099,46.62,10,1442,489
7100,34.53,8,1443,617
7101,177.25,1,1443,390
7102,73.27,10,1443,539
7103,73.27,7,1443,539
7104,58.44,1,1443,50
7105,23.28,8,1444,283
7106,86.06,4,1445,219
7107,95.36,10,1445,841
7108,898.68,7,1445,984
7109,61.83,1,1445,970
7110,70.86,5,1445,430
7111,56.27,5,1446,491
7112,56.21,8,1446,805
7113,195.95,5,1446,738
7114,209.99,10,1446,936
7115,92.69,5,1446,122
7116,39.32,4,1446,245
7117,55.57,9,1446,63
7118,94.66,9,1446,611
7119,55.57,10,1446,63
7120,97.14,2,1447,753
7121,96.93,7,1447,59
7122,59.9,4,1447,572
7123,59.21,2,1447,51
7124,59.94,1,1447,247
7125,60.45,4,1447,117
7126,99.04,10,1447,986
7127,92.14,1,1448,9
7128,58.97,2,1448,203
7129,12.63,1,1449,820
7130,28.96,4,1449,77
7131,42.54,3,1449,176
7132,58.42,8,1449,21
7133,54.8,9,1449,772
7134,282.87,10,1449,558
7135,28.12,9,1449,88
7136,34.84,3,1449,812
7137,845.2,8,1449,342
7138,61.83,4,1449,970
7139,23.81,4,1450,394
7140,95.09,2,1450,832
7141,990.7,2,1451,630
7142,928.3,1,1451,708
7143,32.76,7,1451,81
7144,561.12,5,1451,426
7145,83.24,2,1451,208
7146,51.81,5,1451,746
7147,62.39,7,1451,483
7148,48.14,10,1452,308
7149,39.32,1,1452,245
7150,95.72,3,1452,183
7151,87.94,1,1452,623
7152,195.95,5,1452,738
7153,41.08,6,1452,45
7154,972.71,4,1452,486
7155,35.35,10,1452,389
7156,268.09,3,1452,894
7157,74.47,9,1452,333
7158,882.48,9,1453,852
7159,97.41,3,1453,573
7160,213.85,6,1453,798
7161,953.83,4,1453,810
7162,53.85,5,1453,718
7163,37.58,3,1453,676
7164,14.72,7,1454,674
7165,14.99,7,1454,770
7166,70.54,5,1454,368
7167,36.22,4,1454,323
7168,36.22,3,1454,323
7169,69.74,5,1454,395
7170,240.11,3,1454,510
7171,71,1,1454,153
7172,32.81,7,1455,171
7173,52.03,1,1456,293
7174,17.67,1,1456,341
7175,5.63,4,1457,354
7176,68.58,1,1457,851
7177,92.48,6,1457,578
7178,58.03,6,1457,213
7179,84.32,2,1457,68
7180,899.35,9,1457,24
7181,71.89,6,1457,159
7182,37.83,4,1457,111
7183,918.86,10,1457,246
7184,656.79,9,1457,612
7185,61.71,1,1458,376
7186,23.26,4,1459,538
7187,34.75,9,1459,778
7188,53.71,4,1459,568
7189,48.14,3,1459,308
7190,83.31,1,1459,4
7191,31.42,6,1459,86
7192,72.41,9,1460,883
7193,36.25,1,1460,311
7194,60.66,1,1461,34
7195,52.6,7,1461,115
7196,920.32,4,1461,66
7197,95.72,1,1461,850
7198,882.48,1,1461,852
7199,61.51,8,1461,267
7200,96.03,1,1461,287
7201,12.61,3,1462,879
7202,25.59,5,1462,590
7203,29.37,7,1462,530
7204,20.94,8,1462,584
7205,39.67,6,1462,745
7206,39.67,10,1462,745
7207,597.18,6,1462,186
7208,67.03,4,1462,148
7209,86.18,8,1462,555
7210,95.72,7,1462,850
7211,14.91,2,1463,719
7212,93.46,2,1464,656
7213,73.59,8,1464,93
7214,44.96,5,1464,609
7215,15.86,9,1464,470
7216,94.93,5,1464,477
7217,15.57,8,1464,701
7218,74.47,1,1464,333
7219,20.94,10,1464,584
7220,71.12,8,1464,655
7221,59.21,5,1464,51
7222,40.33,3,1465,290
7223,5.63,1,1465,354
7224,32.38,3,1465,957
7225,465.75,5,1465,168
7226,82.43,4,1465,398
7227,63.44,4,1465,758
7228,51.88,9,1465,212
7229,965.87,20,1466,114
7230,52.6,7,1467,115
7231,264.46,2,1467,996
7232,639.87,9,1467,570
7233,26.31,7,1467,299
7234,36.67,9,1467,269
7235,51.81,5,1467,746
7236,444.59,5,1468,870
7237,54.8,9,1468,772
7238,13.64,6,1469,332
7239,53.85,4,1469,718
7240,71.89,10,1469,159
7241,67.47,5,1469,248
7242,712.56,1,1469,876
7243,34.2,9,1470,647
7244,35.81,1,1471,679
7245,52.03,3,1471,293
7246,53.71,5,1471,568
7247,712.56,2,1471,876
7248,93,8,1471,938
7249,39.67,5,1471,745
7250,29.72,10,1471,437
7251,12.61,5,1471,879
7252,29.79,2,1471,182
7253,52.6,8,1471,115
7254,486.17,6,1472,408
7255,16.1,2,1472,43
7256,76.51,1,1472,838
7257,28.98,2,1472,485
7258,28.53,1,1472,169
7259,52.06,4,1472,239
7260,14.76,3,1472,989
7261,856.51,5,1472,60
7262,69.91,7,1473,64
7263,28.8,6,1473,697
7264,20.94,2,1473,584
7265,89.84,4,1473,793
7266,71.59,9,1473,835
7267,59.31,3,1474,821
7268,58.42,8,1474,21
7269,37.38,5,1474,209
7270,55.24,10,1474,327
7271,29.39,3,1474,95
7272,92.69,7,1475,122
7273,76.49,7,1475,905
7274,89.17,10,1475,991
7275,26.8,9,1476,988
7276,40.49,5,1477,377
7277,97.82,4,1478,975
7278,36.73,10,1478,688
7279,29.39,1,1478,95
7280,82.82,8,1478,802
7281,67.89,9,1478,317
7282,15.1,8,1478,10
7283,12.71,5,1478,766
7284,86.18,1,1478,555
7285,176.05,6,1479,762
7286,38.68,8,1479,886
7287,59.45,6,1479,983
7288,240.11,10,1479,510
7289,47.22,8,1480,224
7290,81.44,1,1481,434
7291,71.33,9,1481,933
7292,91.73,3,1481,320
7293,53.13,9,1481,644
7294,898.68,5,1481,984
7295,71.89,6,1481,159
7296,882.48,3,1481,852
7297,84.59,19,1482,352
7298,16.17,10,1483,478
7299,62.79,6,1483,896
7300,65.75,3,1483,207
7301,87.94,8,1483,623
7302,33.73,9,1483,974
7303,42.3,7,1483,356
7304,33.4,10,1483,677
7305,28.25,5,1483,922
7306,33.73,3,1484,974
7307,35.81,9,1484,679
7308,37.83,2,1484,111
7309,596.95,2,1484,702
7310,99.04,1,1484,986
7311,34.53,15,1485,617
7312,56.21,10,1486,805
7313,48.44,8,1486,794
7314,656.79,1,1486,612
7315,83.99,8,1487,836
7316,69.93,1,1487,374
7317,67.47,8,1487,422
7318,87.16,8,1487,680
7319,29.72,6,1487,437
7320,14.72,6,1487,674
7321,195.95,3,1487,738
7322,73.59,9,1487,93
7323,20.05,6,1488,139
7324,84.93,10,1489,743
7325,43.34,3,1490,238
7326,79.9,7,1491,143
7327,55.32,5,1491,297
7328,282.87,7,1491,558
7329,690.96,3,1492,732
7330,69.93,5,1492,374
7331,62.6,5,1492,669
7332,55.68,5,1492,443
7333,495.23,5,1493,678
7334,17.23,7,1494,856
7335,53.86,6,1494,953
7336,213.85,8,1494,798
7337,47.66,3,1494,625
7338,51.88,9,1494,212
7339,46.62,9,1494,489
7340,57.34,9,1494,627
7341,60.45,7,1494,117
7342,38.51,5,1495,188
7343,49.27,10,1495,397
7344,62.22,6,1495,136
7345,35.48,4,1496,937
7346,99.19,8,1496,229
7347,100.72,8,1496,666
7348,93.46,3,1496,656
7349,36.15,2,1496,47
7350,865.95,3,1496,684
7351,42.89,2,1496,19
7352,54.73,7,1496,83
7353,66.08,4,1497,935
7354,639.87,7,1497,570
7355,78.42,5,1498,41
7356,444.59,3,1498,870
7357,28.98,1,1498,485
7358,61.75,9,1498,189
7359,33.91,6,1498,303
7360,18.14,3,1498,113
7361,59.45,4,1498,983
7362,70.54,5,1498,368
7363,54.59,6,1499,138
7364,50.66,3,1499,193
7365,37.38,5,1499,209
7366,712.56,3,1499,876
7367,78.14,4,1499,155
7368,75.24,6,1499,776
7369,43.4,2,1499,274
7370,60.45,7,1500,117
7371,66.08,5,1500,935
7372,491.62,10,1500,192
7373,27.31,9,1500,516
7374,69.61,2,1500,700
7375,14.91,10,1500,719
7376,898.68,2,1500,984
7377,20.06,2,1500,613
